estimator_name,budget_fraction,seed,target_score,median_benign_score,detection_rate,false_positive_rate
sediment_trim30,0.05,8,113.52138613187603,6.740552096205292,1.0,0.05
sediment_trim30,0.05,9,110.51294398113839,6.641485824217734,1.0,0.05
sediment_trim30,0.1,0,90.91728107634829,5.619371555478319,1.0,0.05
sediment_trim30,0.1,1,90.4188444458369,5.815611065302422,1.0,0.05
sediment_trim30,0.1,2,91.1797495372698,6.101273282785879,1.0,0.05
sediment_trim30,0.1,3,91.60030493564226,6.2114612075039854,1.0,0.05
sediment_trim30,0.1,4,91.0185695061548,5.697328802553537,1.0,0.05
sediment_trim30,0.1,5,90.03667486956152,5.769513879908692,1.0,0.05
sediment_trim30,0.1,6,91.18474232200913,5.656283647707927,1.0,0.05
sediment_trim30,0.1,7,90.54837862280175,5.6353013012521895,1.0,0.05
sediment_trim30,0.1,8,94.32521973649193,5.885581236316757,1.0,0.05
sediment_trim30,0.1,9,91.619951346328,5.724049173310069,1.0,0.05
sediment_trim30,0.15,0,71.09824731706672,4.840212462121093,1.0,0.05
sediment_trim30,0.15,1,69.60929166575255,5.002831508887276,1.0,0.05
sediment_trim30,0.15,2,69.94837854161315,5.099887893124853,1.0,0.05
sediment_trim30,0.15,3,70.32618908639674,5.358195510902114,1.0,0.05
sediment_trim30,0.15,4,71.42407904189875,4.868241312349612,1.0,0.05
sediment_trim30,0.15,5,69.2104901573648,4.798646340154793,1.0,0.05
sediment_trim30,0.15,6,70.57962971033456,4.7854619351970635,1.0,0.05
sediment_trim30,0.15,7,70.09466776605501,4.715601578038946,1.0,0.05
sediment_trim30,0.15,8,72.66470735447237,4.930887259272975,1.0,0.05
sediment_trim30,0.15,9,70.2178550903909,4.702916259935875,1.0,0.05
sediment_trim30,0.2,0,36.28664652454866,2.8835770403628826,1.0,0.05
sediment_trim30,0.2,1,35.79693129070171,3.0276971737510334,1.0,0.05
sediment_trim30,0.2,2,35.623839509130235,3.060089708129894,1.0,0.05
sediment_trim30,0.2,3,35.69044088974941,3.2220441291856665,1.0,0.05
sediment_trim30,0.2,4,36.58386232918037,3.0277124491651417,1.0,0.05
sediment_trim30,0.2,5,35.6320246951596,2.9605397271500546,1.0,0.05
sediment_trim30,0.2,6,36.25813851944346,2.9399392391838113,1.0,0.05
sediment_trim30,0.2,7,35.308576465462906,2.8396997256729577,1.0,0.05
sediment_trim30,0.2,8,36.90638370024348,3.0484768438788676,1.0,0.05
sediment_trim30,0.2,9,35.56791650844754,2.8173736045412583,1.0,0.05
sediment_trim30,0.25,0,20.26847366624117,2.1157512438213373,1.0,0.05
sediment_trim30,0.25,1,20.101891328451366,2.1615570709158134,1.0,0.05
sediment_trim30,0.25,2,20.022227553514515,2.2838036563635153,1.0,0.05
sediment_trim30,0.25,3,20.063950116112085,2.3639610542955887,1.0,0.05
sediment_trim30,0.25,4,20.356829462443308,2.1445984095298267,1.0,0.05
sediment_trim30,0.25,5,20.031409470997534,2.137123968682353,1.0,0.05
sediment_trim30,0.25,6,20.259349877905453,2.161079536228681,1.0,0.05
sediment_trim30,0.25,7,19.93294816514453,2.0689755069459492,1.0,0.05
sediment_trim30,0.25,8,20.468151116596417,2.220509663795956,1.0,0.05
sediment_trim30,0.25,9,20.02742448381055,2.0304041602026652,1.0,0.05
sediment_trim50,0.0,0,127.31184424028302,7.171494222211457,1.0,0.05
sediment_trim50,0.0,1,125.85719123320936,7.269695198667323,1.0,0.05
sediment_trim50,0.0,2,136.15010465790238,8.082537054265067,1.0,0.05
sediment_trim50,0.0,3,131.05811428778372,7.888847437384122,1.0,0.05
sediment_trim50,0.0,4,126.13692608516465,7.021380580188804,1.0,0.05
sediment_trim50,0.0,5,130.35775231142236,7.399464565921432,1.0,0.05
sediment_trim50,0.0,6,136.1126743151345,7.5994008505807376,1.0,0.05
sediment_trim50,0.0,7,130.91739806611986,7.389416503093969,1.0,0.05
sediment_trim50,0.0,8,130.3426460390022,7.293447482184109,1.0,0.05
sediment_trim50,0.0,9,129.69186672875335,7.491296088844283,1.0,0.05
sediment_trim50,0.05,0,111.08647445936109,6.553754918213727,1.0,0.05
sediment_trim50,0.05,1,109.03603290340274,6.5273310203867005,1.0,0.05
sediment_trim50,0.05,2,115.56083141935989,7.181432149962696,1.0,0.05
sediment_trim50,0.05,3,113.04794888573122,7.173472986770465,1.0,0.05
sediment_trim50,0.05,4,110.68772987616548,6.479830475220712,1.0,0.05
sediment_trim50,0.05,5,110.61596432490731,6.582034128159477,1.0,0.05
sediment_trim50,0.05,6,115.31783043538701,6.730313242322188,1.0,0.05
sediment_trim50,0.05,7,112.23501298158527,6.543954035078585,1.0,0.05
